Sum of Quantity,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,BROWN,870.NS,0135729108822,79,0.0,3.0,2.0,,4.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,0,38
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,MOKA,830.NS,0135729108823,79,0.0,2.0,6.0,0.0,2.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,7.0,3.0,5.0,,,0,49
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,TRUFFLE,823.NS,0135729108824,79,0.0,5.0,3.0,,2.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,-1.0,3.0,0,46
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,SAND,116.NS,0135729108825,79,0.0,4.0,0.0,,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,0,26
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,DARK GREY,934.NS,0135729108827,79,0.0,3.0,3.0,,2.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,0,40
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,LIGHT GREY,920NS,0135729102825,79,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,,1.0,,0.0,1.0,0.0,0.0,,0,15
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,FIRE RED,622.NS,0135729105003,79,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,1.0,0.0,1.0,2.0,,1,15
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,SADDLE,853NS,0135729104116,79,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,3.0,-1.0,0.0,0.0,,0,11
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,MAGENTA,545.NS,0135729108826,79,0.0,4.0,0.0,,2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,0,32
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,EGGPLANT,580.NS,0135729108828,79,0.0,4.0,1.0,,3.0,0.0,-1.0,2.0,2.0,3.0,1.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,0,33
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,CAMEL,700.NS,0135729105952,79,0.0,2.0,5.0,0.0,5.0,0.0,4.0,2.0,4.0,1.0,,1.0,,0.0,1.0,2.0,2.0,,1,30
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,HUNTER GREEN,360.NS,0135729105950,79,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,,0.0,,2.0,1.0,2.0,0.0,,0,23
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,DARK BORDEAUX,669NS,0135729104115,79,0.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,0.0,,0,17
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,GREEN,320.NS,0135729105005,79,2.0,0.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,,4.0,,5.0,0.0,6.0,0.0,,0,36
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,OYSTER,929.NS,0135729105951,79,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,0.0,,2.0,,4.0,1.0,0.0,-2.0,,0,18
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,MAUVE,585.NS,0135729105949,79,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,3.0,,0.0,,6.0,3.0,3.0,0.0,,0,27
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,MINERAL BLUE,413NS,0135729104114,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,2.0,0.0,,0,5
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,ORANGE,260.NS,0135729105004,79,2.0,8.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,,0.0,0.0,5.0,0.0,,0,40
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,TAUPE,810NS,0135729104113,79,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,,5.0,0.0,0.0,0.0,,0,17
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,TURQUOISE,402.NS,0135729105006,79,0.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,,3.0,6.0,3.0,0.0,,1,24
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,BLACK,990NS,0135729102829,79.99,0.0,8.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,5.0,3.0,6.0,4.0,2.0,4.0,3.0,2.0,3.0,0,56
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,BERRY,626NS,0135729102827,79.99,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,,3.0,,1.0,6.0,,0,23
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,BROWN,870.NS,0135729108815,79.99,2.0,4.0,0.0,-1.0,3.0,0.0,-1.0,2.0,0.0,0.0,1.0,5.0,1.0,3.0,-1.0,2.0,1.0,0.0,0,21
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,MOKA,830.NS,0135729108816,79.99,0.0,10.0,3.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,0,36
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,TRUFFLE,823.NS,0135729108817,79.99,0.0,10.0,1.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,0,42
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,SAND,116.NS,0135729108818,79.99,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0,20
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,DARK GREY,934.NS,0135729108820,79.99,0.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,0,43
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,LIGHT GREY,920NS,0135729102828,79.99,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,0.0,-1.0,1.0,0.0,,0,7
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,MAGENTA,545.NS,0135729108819,79.99,0.0,10.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,5.0,2.0,-1.0,4.0,0.0,0.0,0,41
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,EGGPLANT,580.NS,0135729108821,79.99,0.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0,26
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,DARK BORDEAUX,669NS,0135729104112,79.99,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,,5.0,,1.0,,0.0,0.0,,0,7
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,MINERAL BLUE,413NS,0135729104111,79.99,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,,3.0,,3.0,1.0,0.0,0.0,,0,18
10-30-20,CELINA PHONE WALLET/CROSSBODY,101919,FA25,CELINA - CROSSBODY PHONE WALLET W/SLOTS ,TAUPE,810NS,0135729104110,79.99,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,5.0,,2.0,,0.0,0.0,,0,14
10-30-20,CHENAH COIN PURSE,102400,FA25,CHENAH- COIN PURSE W/2 ZIP COMPARTMENTS,BLACK,990.NS,0135729107446,29,0.0,0.0,5.0,2.0,8.0,0.0,0.0,5.0,2.0,5.0,,6.0,,4.0,8.0,5.0,1.0,,1,52
10-30-20,CHENAH COIN PURSE,102400,FA25,CHENAH- COIN PURSE W/2 ZIP COMPARTMENTS,GREY PYTHON,848.NS,0135729107444,29,11.0,8.0,8.0,8.0,10.0,5.0,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,5.0,8.0,5.0,0,118
10-30-20,CHENAH COIN PURSE,102400,FA25,CHENAH- COIN PURSE W/2 ZIP COMPARTMENTS,TAUPE PYTHON,849.NS,0135729107445,29,0.0,7.0,8.0,8.0,9.0,3.0,9.0,6.0,3.0,5.0,7.0,3.0,5.0,7.0,9.0,5.0,10.0,4.0,0,108
10-30-20,CHENAH COIN PURSE,102400,FA25,CHENAH- COIN PURSE W/2 ZIP COMPARTMENTS,LIGHT TAUPE,805.NS,0135729107447,29,0.0,1.0,5.0,6.0,10.0,2.0,0.0,4.0,3.0,3.0,,4.0,,2.0,0.0,3.0,2.0,,0,45
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,BLACK,990NS,0135729102861,68.88,0.0,5.0,6.0,7.0,2.0,0.0,3.0,4.0,0.0,4.0,2.0,6.0,6.0,2.0,4.0,8.0,4.0,1.0,4,68
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,DARK RED,632.NS,0135729108798,68.88,53.0,10.0,6.0,4.0,8.0,3.0,4.0,4.0,0.0,4.0,9.0,8.0,3.0,4.0,3.0,2.0,2.0,2.0,8,137
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,GREY PYTHON,848.NS,0135729107160,68.88,41.0,10.0,4.0,4.0,8.0,3.0,3.0,5.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,1,117
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,IVORY,113NS,0135729102859,68.88,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0,-1
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,DUSK,549.NS,0135729108799,68.88,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,8.0,,0.0,0.0,0.0,0.0,0.0,1,23
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,LIGHT GREY,920.NS,0135729108800,68.88,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,1,25
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,TAUPE PYTHON,849.NS,0135729106213,68.88,39.0,11.0,6.0,4.0,8.0,3.0,4.0,0.0,0.0,3.0,3.0,5.0,3.0,8.0,7.0,5.0,2.0,4.0,2,117
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,FIRE RED,622.NS,0135729104999,68.88,0.0,7.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.0,1.0,0.0,0.0,-1.0,1,24
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,ECRU,112.NS,0135729108802,68.88,0.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,,6.0,1.0,0.0,0.0,2.0,0,32
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,SADDLE,853.NS,0135729108801,68.88,0.0,7.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,-1.0,2.0,0,28
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,CAMEL,700NS,0135729104118,68.88,0.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,3.0,2.0,0.0,0.0,,5,33
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,COBALT,440NS,0135729104117,68.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-1.0,0.0,,0.0,0.0,,1,2
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,HUNTER GREEN,360.NS,0135729105933,68.88,4.0,9.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,,0,26
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,DARK TAUPE,820.NS,0135729105934,,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-1.0,,0,9
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,GREEN,320.NS,0135729105001,68.88,0.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,,4.0,0.0,0.0,0.0,,2,31
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,MERLOT,653NS,0135729102860,68.88,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,1.0,0.0,0.0,0.0,,0,14
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,ORANGE,260.NS,0135729105000,68.88,0.0,10.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,,4.0,0.0,0.0,0.0,,1,27
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,STONE,115NS,0135729104119,68.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,2
10-30-20,CIANA LARGE WALLET / CROSSBODY,101909,FA25,CIANA - LARGE ZIP AROUND WALLET/CROSSBODY ,TURQUOISE,402.NS,0135729105002,68.88,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,2.0,,0.0,0.0,3.0,0.0,,3,14
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,BLACK,990NS,0135729102855,68,0.0,12.0,4.0,6.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,10.0,5.0,2.0,11.0,6.0,5.0,0,85
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,DRIFTWOOD,857.NS,0135729108812,68,0.0,10.0,0.0,0.0,3.0,2.0,0.0,4.0,-1.0,2.0,,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0,32
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,IVORY,113NS,0135729102851,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,3.0,,0.0,0.0,,0,5
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,FIRE RED,622.NS,0135729105953,68,0.0,9.0,3.0,2.0,7.0,1.0,0.0,5.0,0.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,0,58
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,ECRU,112.NS,0135729108810,68,0.0,10.0,6.0,0.0,5.0,4.0,0.0,2.0,4.0,3.0,0.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,0,62
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,SADDLE,853.NS,0135729105956,68,0.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,5.0,5.0,-1.0,3.0,,3.0,1.0,1.0,0.0,0.0,0,28
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,PURPLE,550.NS,0135729108811,68,0.0,9.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,-1.0,-1.0,2.0,5.0,7.0,2.0,0.0,0.0,0,38
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,CARAMEL,710NS,0135729102854,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,,1,3
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,HUNTER GREEN,360.NS,0135729105955,68,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,,3.0,,0.0,2.0,4.0,1.0,,0,20
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,OYSTER,929.NS,0135729105957,68,0.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,10.0,,1.0,,3.0,0.0,3.0,1.0,,0,34
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE ,MAUVE,585.NS,0135729105954,68,0.0,0.0,0.0,7.0,4.0,1.0,0.0,2.0,1.0,7.0,,2.0,,4.0,1.0,3.0,3.0,,0,35
10-30-20,DARLYN,102432,SP24,DARLYN - CARDHOLDER W/ HEART SHAPED SLOTS,MULTI COLOURS,998.NS,0135729107696,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,,0,2
10-30-20,DARLYN,102432,SP24,DARLYN - CARDHOLDER W/ HEART SHAPED SLOTS,RED,620.NS,0135729107695,29,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,,3.0,,5.0,0.0,4.0,0.0,0.0,0,20
10-30-20,DORELLE,102433,SP24,DORELLE -PHONE CROSSBODY W/DETACH HEART COIN PURSE,HONEYSUCKLE,213.NS,0135729107697,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,0.0,0.0,,,,0,4
10-30-20,DORELLE,102433,SP24,DORELLE -PHONE CROSSBODY W/DETACH HEART COIN PURSE,RED,620.NS,0135729107698,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,0.0,0.0,0.0,0.0,,0,5
10-30-20,EDWYNA,102404,FA24,EDWYNA - CROSSBODY WALLET W/ACCORDION DETAILS,BLACK,990.NS,0135729107551,79.99,0.0,5.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,0.0,0.0,4.0,0.0,3.0,5,35
10-30-20,EDWYNA,102404,FA24,EDWYNA - CROSSBODY WALLET W/ACCORDION DETAILS,DARK BORDEAUX,669.NS,0135729107552,79.99,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2,22
10-30-20,EDWYNA,102404,FA24,EDWYNA - CROSSBODY WALLET W/ACCORDION DETAILS,PEWTER,922.NS,0135729107553,79.99,3.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,4.0,5.0,3.0,0.0,2.0,4,43
10-30-20,HADY CELLPHONE HOLDER,102438,SP24,HADY - CELLPHONE HOLDER W/DETACHABLE STRAPS,APRICOT,250.NS,0135729107751,49.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,3,4
10-30-20,HARPER CARDHOLDER,102585,FA25,HARPER - CARDHOLDER W/SLIP PKTS & ZIP COMPARTMENT,BLACK,990.NS.,0135729109415,39,20.0,8.0,8.0,7.0,6.0,4.0,7.0,4.0,7.0,4.0,6.0,4.0,5.0,4.0,8.0,4.0,4.0,3.0,0,113
10-30-20,HARPER CARDHOLDER,102585,FA25,HARPER - CARDHOLDER W/SLIP PKTS & ZIP COMPARTMENT,BROWN,870.NS.,0135729109414,39,4.0,8.0,4.0,7.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,5.0,3.0,5.0,1,76
10-30-20,HARPER CARDHOLDER,102585,FA25,HARPER - CARDHOLDER W/SLIP PKTS & ZIP COMPARTMENT,ECRU,112.NS.,0135729109413,39,0.0,10.0,4.0,7.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,0,81
10-30-20,HERA BI-FOLD CARDHOLDER,102378,FA24,HERA - MEDIUM CARDHOLDER WALLET W/ BI-FOLD ,BLACK,990.NS,0135729107286,69,0.0,10.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,7.0,6.0,8.0,0,55
10-30-20,HERA BI-FOLD CARDHOLDER,102378,FA24,HERA - MEDIUM CARDHOLDER WALLET W/ BI-FOLD ,SADDLE,853.NS,0135729107284,69,0.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,4.0,,0.0,0.0,6.0,0.0,,0,26
10-30-20,HERA BI-FOLD CARDHOLDER,102378,FA24,HERA - MEDIUM CARDHOLDER WALLET W/ BI-FOLD ,DARK COBALT,441.NS,0135729107283,69,0.0,14.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,,4.0,,2.0,0.0,4.0,0.0,,0,39
10-30-20,HERA BI-FOLD CARDHOLDER,102378,FA24,HERA - MEDIUM CARDHOLDER WALLET W/ BI-FOLD ,OYSTER,929.NS,0135729107285,69,0.0,9.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,3.0,,2.0,-1.0,1.0,0.0,,1,24
10-30-20,HERA LARGE WALLET,102377,FA24,HERA - WALLET W/ZIP POCKET & LARGE ZIP-AROUND,BLACK,990.NS,0135729107290,99,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,4.0,2.0,3.0,0.0,4.0,0,21
10-30-20,HERA LARGE WALLET,102377,FA24,HERA - WALLET W/ZIP POCKET & LARGE ZIP-AROUND,SADDLE,853.NS,0135729107288,99,0.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,3.0,2.0,5.0,0.0,1.0,0,29
10-30-20,HERA LARGE WALLET,102377,FA24,HERA - WALLET W/ZIP POCKET & LARGE ZIP-AROUND,DARK COBALT,441.NS,0135729107287,99,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,4.0,,4.0,4.0,5.0,0.0,1.0,0,29
10-30-20,HERA LARGE WALLET,102377,FA24,HERA - WALLET W/ZIP POCKET & LARGE ZIP-AROUND,OYSTER,929.NS,0135729107289,99,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,3.0,1.0,0.0,0.0,0,13
10-30-20,IDA CARDHOLDER,102380,FA25,IDA - SMALL BI-FOLD CARDHOLDER W/10 CARD SLOTS ,BLACK,990.NS,0135729107277,29,0.0,0.0,3.0,-1.0,5.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,3.0,4.0,-1.0,0.0,4.0,0.0,2,28
10-30-20,IDA CARDHOLDER,102380,FA25,IDA - SMALL BI-FOLD CARDHOLDER W/10 CARD SLOTS ,DARK RED,632.NS,0135729107274,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,6
10-30-20,IDA CARDHOLDER,102380,FA25,IDA - SMALL BI-FOLD CARDHOLDER W/10 CARD SLOTS ,BROWN,870.NS,0135729108655,29,0.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20
10-30-20,IDA CARDHOLDER,102380,FA25,IDA - SMALL BI-FOLD CARDHOLDER W/10 CARD SLOTS ,DUSK,549.NS,0135729108656,29,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0,14
